PubChemID,Name,SMILE,Class,class.
5339,Sulfasalazine,OC(=O)C1=CC(C=CC1=O)=NNC1=CC=C(C=C1)S(=O)(=O)NC1=CC=CC=N1,positive,1
445643,Tacrolimus,COC1CC(CCC1O)C=C(C)C1OC(=O)C2CCCCN2C(=O)C(=O)C2(O)OC(C(CC2C)OC)C(CC(C)CC(C)=CC(CC=C)C(=O)CC(O)C1C)OC,positive,1
54675776,Tetracycline,CN(C)C1C2CC3C(=C(O)C4=C(O)C=CC=C4C3(C)O)C(=O)C2(O)C(=O)C(=C(N)O)C1=O,positive,1
5430,Thiabendazole,N1C2=CC=CC=C2N=C1C1=CSC=N1,positive,1
119607,Valdecoxib,CC1=C(C(=NO1)C1=CC=CC=C1)C1=CC=C(C=C1)S(N)(=O)=O,positive,1
2952,"1-[[5-(4-Nitrophenyl)furan-2-yl]methylideneamino]imidazolidine-2,4-dione",[O-][N+](=O)C1=CC=C(C=C1)C1=CC=C(O1)C=NN1CC(=O)NC1=O,positive,1
4509,"1-[(5-nitrofuran-2-yl)methylideneamino]imidazolidine-2,4-dione",[O-][N+](=O)C1=CC=C(O1)C=NN1CC(=O)NC1=O,positive,1
3823,Nizoral,CC(=O)N1CCN(CC1)C1=CC=C(OCC2COC(CN3C=CN=C3)(O2)C2=CC=C(Cl)C=C2Cl)C=C1,positive,1
4368136,"6-[3-Acetamido-2-hydroxy-6-(hydroxymethyl)-5-sulfooxyoxan-4-yl]oxy-3,4,5-trihydroxyoxane-2-carboxylic acid",CC(=O)NC1C(O)OC(CO)C(OS(O)(=O)=O)C1OC1OC(C(O)C(O)C1O)C(O)=O,positive,1
2898,Cyclofenil,CC(=O)OC1=CC=C(C=C1)C(=C1CCCCC1)C1=CC=C(OC(C)=O)C=C1,positive,1
22570509,"4,4-Difluoro-N-[3-[3-(3-methyl-5-propan-2-yl-1,2,4-triazol-4-yl)-8-azabicyclo[3.2.1]octan-8-yl]-1-phenylpropyl]cyclohexane-1-carboxamide",CC(C)C1=NN=C(C)N1C1CC2CCC(C1)N2CCC(NC(=O)C1CCC(F)(F)CC1)C1=CC=CC=C1,positive,1
64987,9-(2-Phosphonomethoxypropyl)adenine,CC(CN1C=NC2=C(N)N=CN=C12)OCP(O)(O)=O,positive,1
4138,3-Hydroxy-alpha-methyl-DL-tyrosine,CC(N)(CC1=CC=C(O)C(O)=C1)C(O)=O,positive,1
18707085,"7-[6-[2-(2-Aminopropanoylamino)propanoylamino]-3-azabicyclo[3.1.0]hexan-3-yl]-1-(2,4-difluorophenyl)-6-fluoro-4-oxo-1,8-naphthyridine-3-carboxylic acid",CC(N)C(=O)NC(C)C(=O)NC1C2CN(CC12)C1=NC2=C(C=C1F)C(=O)C(=CN2C1=CC=C(F)C=C1F)C(O)=O,positive,1
2081,Alaproclate,CC(N)C(=O)OC(C)(C)CC1=CC=C(Cl)C=C1,positive,1
6179,Mebanazine,CC(NN)C1=CC=CC=C1,positive,1
2375,Bicalutamide,CC(O)(CS(=O)(=O)C1=CC=C(F)C=C1)C(=O)NC1=CC=C(C#N)C(=C1)C(F)(F)F,positive,1
4638,"17-Hydroxy-2-(hydroxymethylidene)-10,13,17-trimethyl-1,4,5,6,7,8,9,11,12,14,15,16-dodecahydrocyclopenta[a]phenanthren-3-one",CC1(O)CCC2C3CCC4CC(=O)C(CC4(C)C3CCC12C)=CO,positive,1
249098,17beta-Hydroxy-17-methyl-2-oxa-5alpha-androstan-3-one,CC1(O)CCC2C3CCC4CC(=O)OCC4(C)C3CCC12C,positive,1
5352,Aflodac,CC1=C(CC(O)=O)C2=CC(F)=CC=C2C1=CC1=CC=C(C=C1)S(C)=O,positive,1
135449332,Eltrombopag,CC1=C(NN=C2C=CC=C(C3=CC=CC(=C3)C(O)=O)C2=O)C(=O)N(N1)C1=CC=C(C)C(C)=C1,positive,1
65592,Tilbroquinol,CC1=CC(Br)=C(O)C2=NC=CC=C12,positive,1
71900,Nitrefazole,CC1=NC(=CN1C1=CC=C(C=C1)[N+]([O-])=O)[N+]([O-])=O,positive,1
4432690,Glucobay,CC1OC(OC2C(CO)OC(OC3C(CO)OC(O)C(O)C3O)C(O)C2O)C(O)C(O)C1NC1C=C(CO)C(O)C(O)C1O,positive,1
3279,Myambutol,CCC(CO)NCCNC(CC)CO,positive,1
3255,Erythromycin stearate,CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(C2O)N(C)C)C(C)(O)CC(C)C(=O)C(C)C(O)C1(C)O,positive,1
54684452,N-[3-[1-[4-Hydroxy-6-oxo-2-(2-phenylethyl)-2-propyl-3H-pyran-5-yl]propyl]phenyl]-5-(trifluoromethyl)pyridine-2-sulfonamide,CCCC1(CCC2=CC=CC=C2)CC(=O)C(C(CC)C2=CC=CC(NS(=O)(=O)C3=CC=C(C=N3)C(F)(F)F)=C2)=C(O)O1,positive,1
4599,1-(3-Hexyl-4-oxooxetan-2-yl)tridecan-2-yl 2-formamido-4-methylpentanoate,CCCCCCCCCCCC(CC1OC(=O)C1CCCCCC)OC(=O)C(CC(C)C)NC=O,positive,1
3086686,"N-[2-(Diethylamino)ethyl]-5-[(5-fluoro-2-oxo-1H-indol-3-ylidene)methyl]-2,4-dimethyl-1H-pyrrole-3-carboxamide",CCN(CC)CCNC(=O)C1=C(C)NC(C=C2C(=O)NC3=CC=C(F)C=C23)=C1C,positive,1
73101855,Ethyl 2-[[1-cyclohexyl-2-[2-[[4-(N'-hydroxycarbamimidoyl)phenyl]methylcarbamoyl]azetidin-1-yl]-2-oxoethyl]amino]acetate,CCOC(=O)CNC(C1CCCCC1)C(=O)N1CCC1C(=O)NCC1=CC=C(C=C1)C(N)=NO,positive,1
239062,Xenazoic acid,CCOC(NC1=CC=C(C=C1)C(O)=O)C(=O)C1=CC=C(C=C1)C1=CC=CC=C1,positive,1
41987,(Z)-3-[1-(p-Bromophenyl)-3-(dimethylamino)propenyl]pyridine,CN(C)CC=C(C1=CC=C(Br)C=C1)C1=CC=CN=C1,positive,1
66753191,Niperotidina,CN(C)CC1=CC=C(CSCCNC(NCC2=CC=C3OCOC3=C2)=C[N+]([O-])=O)O1,positive,1
10113978,Pazopanib,CN(C1=CC2=NN(C)C(C)=C2C=C1)C1=CC=NC(NC2=CC=C(C)C(=C2)S(N)(=O)=O)=N1,positive,1
5402,"N,6,6-Trimethyl-N-(naphthalen-1-ylmethyl)hept-2-en-4-yn-1-amine",CN(CC=CC#CC(C)(C)C)CC1=CC=CC2=CC=CC=C12,positive,1
65679,Droxicam,CN1C2=C(OC(=O)N(C2=O)C2=CC=CC=N2)C2=CC=CC=C2S1(=O)=O,positive,1
6918508,Falnidamol,CN1CCC(CC1)NC1=NC2=C(NC3=CC=C(F)C(Cl)=C3)N=CN=C2C=N1,positive,1
6075,Pecazine,CN1CCCC(CN2C3=CC=CC=C3SC3=CC=CC=C23)C1,positive,1
41317,"9-(4-Methoxy-2,3,6-trimethylphenyl)-3,7-dimethyl-2,4,6,8-nonatetraenoic acid",COC1=CC(C)=C(C=CC(C)=CC=CC(C)=CC(O)=O)C(C)=C1C,positive,1
33176,Clometacin,COC1=CC=C2C(=C1)N(CC(O)=O)C(C)=C2C(=O)C1=CC=C(Cl)C=C1,positive,1
459963,N'-Methoxy-4-[5-[4-(N'-methoxycarbamimidoyl)phenyl]furan-2-yl]benzenecarboximidamide,CON=C(N)C1=CC=C(C=C1)C1=CC=C(O1)C1=CC=C(C=C1)C(N)=NOC,positive,1
65869,Ebrotidine,NC(N)=NC1=NC(CSCCN=CNS(=O)(=O)C2=CC=C(Br)C=C2)=CS1,positive,1
1971,{4-[2-Amino-6-(cyclopropylamino)-9H-purin-9-yl]cyclopent-2-en-1-yl}methanol,NC1=NC(NC2CC2)=C2N=CN(C3CC(CO)C=C3)C2=N1,positive,1
481696,"7-(6-Amino-3-azabicyclo[3.1.0]hexan-3-yl)-1-(2,4-difluorophenyl)-6-fluoro-4-oxo-1,8-naphthyridine-3-carboxylic acid",NC1C2CN(CC12)C1=NC2=C(C=C1F)C(=O)C(=CN2C1=CC=C(F)C=C1F)C(O)=O,positive,1
28858,Fenclozic acid,OC(=O)CC1=CSC(=N1)C1=CC=C(Cl)C=C1,positive,1
40399,Exifone,OC1=CC=C(C(=O)C2=CC(O)=C(O)C(O)=C2)C(O)=C1O,positive,1
137,Aminolevulinic acid,O=C(CCC(=O)O)CN,positive,1
237,Quinacrine,Clc1cc2nc3c(c(N[C@@H](CCCN(CC)CC)C)c2cc1)cc(OC)cc3,positive,1
299,Chlordecone,Cl[C@@]12[C@@]3(Cl)[C@]4(Cl)[C@@]5(Cl)[C@@](Cl)([C@@]1(Cl)C4(Cl)Cl)[C@]2(Cl)C(=O)[C@@]35Cl,positive,1
398,2-nitropropane,O=N(=O)C(C)C,positive,1
444,Bupropion,Clc1cc(C(=O)[C@@H](NC(C)(C)C)C)ccc1,positive,1
564,Aminocaproic acid,OC(=O)CCCCCN,positive,1
772,Heparin,S(=O)(=O)(O)N[C@H]1[C@H](OS(=O)(=O)O)[C@H](O[C@H]2O[C@@H]([C@@H](O)[C@@H](O)[C@H]2OS(=O)(=O)O)C(=O)O)[C@H](O[C@H]1O[C@H]1[C@H](O)[C@H](OS(=O)(=O)O)[C@@H](O[C@@H]1C(=O)O)O[C@H]1[C@H](O)[C@H](NC(=O)C)[C@@H](O[C@@H]1COS(=O)(=O)O)O)CO,positive,1
936,Niacinamide,O=C(N)c1cccnc1,positive,1
938,Niacin,OC(=O)c1cccnc1,positive,1
996,Phenol,Oc1ccccc1,positive,1
1046,Pyrazinamide,O=C(N)c1nccnc1,positive,1
1049,Pyridine,n1ccccc1,positive,1
1493,"2,4-dinitrophenol",c1(c(cc(cc1)[N+](=O)[O-])[N+](=O)[O-])O,positive,1
1775,Phenytoin,O=C1NC(=O)N[C@@]1(c1ccccc1)c1ccccc1,positive,1
1935,Tacrine,n1c2c(CCCC2)c(N)c2c1cccc2,positive,1
1978,Acebutolol,O(C[C@@H](O)CNC(C)C)c1c(cc(NC(=O)CCC)cc1)C(=O)C,positive,1
1981,Acemetacin,Clc1ccc(C(=O)n2c(c(c3c2ccc(OC)c3)CC(=O)OCC(=O)O)C)cc1,positive,1
1983,Acetaminophen,Oc1ccc(NC(=O)C)cc1,positive,1
2082,Albendazole,S(c1cc2[nH]c(nc2cc1)NC(=O)OC)CCC,positive,1
2088,Alendronate,P(=O)(O)(O)C(P(=O)(O)O)(O)CCCN,positive,1
2092,Alfuzosin,O1[C@@H](CCC1)C(=O)NCCCN(c1nc2c(c(n1)N)cc(OC)c(OC)c2)C,positive,1
2118,Alprazolam,Clc1cc2c(n3c(nnc3C)CN=C2c2ccccc2)cc1,positive,1
2123,Altretamine,N(c1nc(N(C)C)nc(N(C)C)n1)(C)C,positive,1
2130,Amantadine,N[C@@]12C[C@H]3C[C@@H](C1)C[C@@H](C2)C3,positive,1
2145,Aminoglutethimide,O=C1NC(=O)CC[C@@]1(CC)c1ccc(N)cc1,positive,1
2157,Amiodarone,Ic1c(OCCN(CC)CC)c(I)cc(C(=O)c2c(oc3c2cccc3)CCCC)c1,positive,1
2160,Amitriptyline ,N(CC/C=C\1/c2c(CCc3c1cccc3)cccc2)(C)C,positive,1
2165,Amodiaquine,Clc1cc2nccc(Nc3cc(CN(CC)CC)c(O)cc3)c2cc1,positive,1
2170,Amoxapine,Clc1cc2C(=Nc3c(Oc2cc1)cccc3)N1CCNCC1,positive,1
2179,Amsacrine,S(=O)(=O)(Nc1cc(OC)c(Nc2c3c(nc4c2cccc4)cccc3)cc1)C,positive,1
2187,Anastrozole,n1(ncnc1)Cc1cc(C(C)(C)C#N)cc(C(C)(C)C#N)c1,positive,1
2218,Aprindine,N([C@H]1Cc2c(C1)cccc2)(CCCN(CC)CC)c1ccccc1,positive,1
2244,Aspirin,O(c1c(cccc1)C(=O)O)C(=O)C,positive,1
2256,Atrazine,Clc1nc(NC(C)C)nc(NCC)n1,positive,1
2265,Azathioprine,S(c1n(cnc1N(=O)=O)C)c1ncnc2nc[nH]c12,positive,1
2284,Baclofen,Clc1ccc([C@@H](CC(=O)O)CN)cc1,positive,1
2315,Bendroflumethiazide,S1(=O)(=O)N[C@@H](Nc2c1cc(S(=O)(=O)N)c(c2)C(F)(F)F)Cc1ccccc1,positive,1
2333,Benzbromarone,Brc1cc(C(=O)c2c3c(oc2CC)cccc3)cc(Br)c1O,positive,1
2351,Bepridil,O(C[C@@H](N1CCCC1)CN(Cc1ccccc1)c1ccccc1)CC(C)C,positive,1
2375,Bicalutamide,S(=O)(=O)(C[C@](O)(C)C(=O)Nc1cc(c(cc1)C#N)C(F)(F)F)c1ccc(F)cc1,positive,1
2405,Bisoprolol,O(C[C@@H](O)CNC(C)C)c1ccc(COCCOC(C)C)cc1,positive,1
2449,Seratrodast,O=C1C(=C(C(=O)C(=C1C)C)C)[C@H](CCCCCC(=O)O)c1ccccc1,positive,1
2471,Bumetanide,S(=O)(=O)(N)c1c(Oc2ccccc2)c(NCCCC)cc(c1)C(=O)O,positive,1
2474,Bupivacaine,O=C(Nc1c(cccc1C)C)[C@H]1N(CCCC1)CCCC,positive,1
2478,Busulfan,S(=O)(=O)(OCCCCOS(=O)(=O)C)C,positive,1
2520,Verapamil,O(c1cc([C@@](C(C)C)(CCCN(CCc2cc(OC)c(OC)cc2)C)C#N)ccc1OC)C,positive,1
2537,Camphor,O=C1[C@@]2(C([C@@H](CC2)C1)(C)C)C,positive,1
2540,Candesartan cilexetil,O(C1CCCCC1)C(=O)O[C@@H](OC(=O)c1c2n(Cc3ccc(cc3)c3c(cccc3)c3n[nH]nn3)c(OCC)nc2ccc1)C,positive,1
2554,Carbamazepine,O=C(N1c2c(C=Cc3c1cccc3)cccc2)N,positive,1
2578,Carmustine,ClCCN(N=O)C(=O)NCCCl,positive,1
2581,Carprofen,Clc1cc2c3c([nH]c2cc1)cc([C@@H](C)C(=O)O)cc3,positive,1
2585,Carvedilol,O(c1c2c3c([nH]c2ccc1)cccc3)C[C@H](O)CNCCOc1c(OC)cccc1,positive,1
2662,Celecoxib,S(=O)(=O)(N)c1ccc(n2nc(cc2c2ccc(cc2)C)C(F)(F)F)cc1,positive,1
2678,Cetirizine,Clc1ccc([C@H](N2CCN(CC2)CCOCC(=O)O)c2ccccc2)cc1,positive,1
2708,Chlorambucil,ClCCN(c1ccc(CCCC(=O)O)cc1)CCCl,positive,1
2712,Chlordiazepoxide,Clc1cc2=C(N(O)C/C(=N/C)/N=c2cc1)c1ccccc1,positive,1
2717,Chlormezanone,Clc1ccc([C@H]2S(=O)(=O)CCC(=O)N2C)cc1,positive,1
2726,Chlorpromazine,Clc1cc2N(CCCN(C)C)c3c(Sc2cc1)cccc3,positive,1
2727,Chlorpropamide,Clc1ccc(S(=O)(=O)NC(=O)NCCC)cc1,positive,1
2733,Chlorzoxazone,Clc1cc2[nH]c(=O)oc2cc1,positive,1
2756,Cimetidine,S(Cc1nc[nH]c1C)CCN/C(=N/C)/NC#N,positive,1
2762,Cinoxacin,O1c2cc3n(nc(c(=O)c3cc2OC1)C(=O)O)CC,positive,1
2763,Ciprofibrate,ClC1(Cl)[C@@H](C1)c1ccc(OC(C)(C)C(=O)O)cc1,positive,1
2764,Ciprofloxacin,Fc1c(N2CCNCC2)cc2n(C3CC3)cc(c(=O)c2c1)C(=O)O,positive,1
2794,Clofazimine,Clc1ccc(n2c3c(nc4c2cccc4)cc(Nc2ccc(Cl)cc2)/c(=N/C(C)C)/c3)cc1,positive,1
2796,Clofibrate,Clc1ccc(OC(C)(C)C(=O)OCC)cc1,positive,1
2801,Clomipramine,Clc1cc2N(CCCN(C)C)c3c(CCc2cc1)cccc3,positive,1
2802,Clonazepam,Clc1c(C2=NCC(=O)Nc3c2cc(N(=O)=O)cc3)cccc1,positive,1
2803,Clonidine,Clc1c(NC2=NCCN2)c(Cl)ccc1,positive,1
2809,Clorazepate,Clc1cc2C(=N[C@@H](C(=O)Nc2cc1)C(=O)O)c1ccccc1,positive,1
2811,Clotiazepam,Clc1c(C2=NCC(=O)N(c3sc(cc23)CC)C)cccc1,positive,1
2812,Clotrimazole,Clc1c([C@](n2ccnc2)(c2ccccc2)c2ccccc2)cccc1,positive,1
2895,Cyclobenzaprine,N(CC/C=C\1/c2c(C=Cc3c1cccc3)cccc2)(C)C,positive,1
2898,Cyclofenil,O(c1ccc(C(=C2CCCCC2)c2ccc(OC(=O)C)cc2)cc1)C(=O)C,positive,1
2907,Cyclophosphamide,ClCCN(P1(=O)OCCCN1)CCCl,positive,1
2913,Cyproheptadine,N1(CCC(=C2c3c(C=Cc4c2cccc4)cccc3)CC1)C,positive,1
2955,Dapsone,S(=O)(=O)(c1ccc(N)cc1)c1ccc(N)cc1,positive,1
2972,Deferiprone,Oc1c(n(ccc1=O)C)C,positive,1
2995,Desipramine,N1(c2c(CCc3c1cccc3)cccc2)CCCNC,positive,1
3016,Diazepam,Clc1cc2c(N(C(=O)CN=C2c2ccccc2)C)cc1,positive,1
3019,Diazoxide,Clc1cc2S(=O)(=O)N=C(Nc2cc1)C,positive,1
3033,Diclofenac,Clc1c(Nc2c(CC(=O)O)cccc2)c(Cl)ccc1,positive,1
3059,Diflunisal,Fc1c(c2cc(c(O)cc2)C(=O)O)ccc(F)c1,positive,1
3114,Disopyramide,O=C(N)[C@](CCN(C(C)C)C(C)C)(c1ccccc1)c1ncccc1,positive,1
3117,Disulfiram,S(SC(=S)N(CC)CC)C(=S)N(CC)CC,positive,1
3121,Valproic acid,OC(=O)C(CCC)CCC,positive,1
3156,Doxapram,O=C1N(C[C@H]([C@@]1(c1ccccc1)c1ccccc1)CCN1CCOCC1)CC,positive,1
3157,Doxazosin,O1[C@@H](C(=O)N2CCN(CC2)c2nc3c(c(n2)N)cc(OC)c(OC)c3)COc2c1cccc2,positive,1
3219,Emedastine,O(CCn1c(N2CCCN(CC2)C)nc2c1cccc2)CC,positive,1
3226,Enflurane,Cl[C@@H](F)C(F)(F)OC(F)F,positive,1
3229,Enoxacin,Fc1c(N2CCNCC2)nc2n(CC)cc(c(=O)c2c1)C(=O)O,positive,1
3276,Etanidazole,O=C(NCCO)Cn1c(ncc1)N(=O)=O,positive,1
3278,Ethacrynic acid,Clc1c(C(=O)C(=C)CC)ccc(OCC(=O)O)c1Cl,positive,1
3308,Etodolac,O1[C@@](c2[nH]c3c(c2CC1)cccc3CC)(CC)CC(=O)O,positive,1
3324,Famciclovir,O(CC(CCn1c2nc(ncc2nc1)N)COC(=O)C)C(=O)C,positive,1
3331,Felbamate,O(CC(c1ccccc1)COC(=O)N)C(=O)N,positive,1
3335,Fenbufen,O=C(c1ccc(c2ccccc2)cc1)CCC(=O)O,positive,1
3339,Fenofibrate,Clc1ccc(C(=O)c2ccc(OC(C)(C)C(=O)OC(C)C)cc2)cc1,positive,1
3341,Fenoldopam,Clc1c2c([C@@H](CNCC2)c2ccc(O)cc2)cc(O)c1O,positive,1
3342,Fenoprofen,O(c1cc([C@@H](C)C(=O)O)ccc1)c1ccccc1,positive,1
3357,Fleroxacin,Fc1c(N2CCN(CC2)C)c(F)cc2c1n(CCF)cc(c2=O)C(=O)O,positive,1
3365,Fluconazole,Fc1c([C@](O)(Cn2ncnc2)Cn2ncnc2)ccc(F)c1,positive,1
3366,Flucytosine,Fc1c([nH]c(=O)nc1)N,positive,1
3372,Fluphenazine,S1c2c(N(CCCN3CCN(CC3)CCO)c3c1cccc3)cc(cc2)C(F)(F)F,positive,1
3374,Flumequine,Fc1cc2CC[C@H](n3c2c(c(=O)c(c3)C(=O)O)c1)C,positive,1
3385,Fluorouracil,Fc1c(=O)[nH]c(=O)[nH]c1,positive,1
3386,Fluoxetine,FC(F)(F)c1ccc(O[C@@H](CCNC)c2ccccc2)cc1,positive,1
3393,Flurazepam,Clc1cc2c(N(CCN(CC)CC)C(=O)CN=C2c2c(F)cccc2)cc1,positive,1
3394,Flurbiprofen,Fc1c(ccc([C@@H](C)C(=O)O)c1)c1ccccc1,positive,1
3397,Flutamide,FC(F)(F)c1cc(NC(=O)C(C)C)ccc1N(=O)=O,positive,1
3406,Fomepizole,[nH]1ncc(c1)C,positive,1
3415,Foscarnet,P(=O)(O)(O)C(=O)O,positive,1
3440,Furosemide,Clc1c(S(=O)(=O)N)cc(c(NCc2occc2)c1)C(=O)O,positive,1
3446,Gabapentin,OC(=O)CC1(CCCCC1)CN,positive,1
3447,Gabexate,O(C(=O)CCCCCN=C(N)N)c1ccc(cc1)C(=O)OCC,positive,1
3463,Gemfibrozil,O(CCCC(C)(C)C(=O)O)c1c(ccc(c1)C)C,positive,1
3475,Gliclazide,S(=O)(=O)(NC(=O)NN1C[C@@H]2[C@@H](CCC2)C1)c1ccc(cc1)C,positive,1
3476,Glimepiride,S(=O)(=O)(NC(=O)N[C@H]1CC[C@@H](CC1)C)c1ccc(CCNC(=O)N2CC(=C(C2=O)CC)C)cc1,positive,1
3488,Glyburide,Clc1cc(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NC3CCCCC3)cc2)c(OC)cc1,positive,1
3519,Guanfacine,Clc1c(CC(=O)N=C(N)N)c(Cl)ccc1,positive,1
3562,Halothane,Br[C@@H](Cl)C(F)(F)F,positive,1
3589,Heptachlor,Cl[C@@]12[C@H]3[C@@H]([C@@](Cl)(C1(Cl)Cl)C(=C2Cl)Cl)C=C[C@H]3Cl,positive,1
3599,Miltefosine,P(=O)(OCC[N+](C)(C)C)(OCCCCCCCCCCCCCCCC)O,positive,1
3637,Hydralazine,N(N)c1nncc2c1cccc2,positive,1
3639,Hydrochlorothiazide,Clc1c(S(=O)(=O)N)cc2S(=O)(=O)NCNc2c1,positive,1
3672,Ibuprofen,OC(=O)[C@@H](c1ccc(CC(C)C)cc1)C,positive,1
3675,Phenelzine,N(N)CCc1ccccc1,positive,1
3690,Ifosfamide,ClCCN1P(=O)(OCCC1)NCCCl,positive,1
3696,Imipramine,N1(CCCN(C)C)c2c(CCc3c1cccc3)cccc2,positive,1
3698,Inamrinone,O=c1[nH]cc(c2ccncc2)cc1N,positive,1
3715,Indomethacin,Clc1ccc(C(=O)n2c3c(c(c2C)CC(=O)O)cc(OC)cc3)cc1,positive,1
3739,Iodipamide,Ic1c(NC(=O)CCCCC(=O)Nc2c(I)c(c(I)cc2I)C(=O)O)c(I)cc(I)c1C(=O)O,positive,1
3748,Iproniazid,O=C(NNC(C)C)c1ccncc1,positive,1
3749,Irbesartan,O=C1N(C(=NC21CCCC2)CCCC)Cc1ccc(cc1)c1c(cccc1)c1n[nH]nn1,positive,1
3759,Isocarboxazid,o1nc(C(=O)NNCc2ccccc2)cc1C,positive,1
3763,Isoflurane,Cl[C@@H](OC(F)F)C(F)(F)F,positive,1
3767,Isoniazid,O=C(NN)c1ccncc1,positive,1
3784,Isradipine,O(C(=O)C1=C(NC(=C([C@H]1c1c2nonc2ccc1)C(=O)OC)C)C)C(C)C,positive,1
3793,Itraconazole,Clc1c([C@@]2(O[C@H](CO2)COc2ccc(N3CCN(CC3)c3ccc(n4c(=O)n(nc4)[C@@H](CC)C)cc3)cc2)Cn2ncnc2)ccc(Cl)c1,positive,1
3825,Ketoprofen,OC(=O)[C@@H](c1cc(ccc1)C(=O)c1ccccc1)C,positive,1
3826,Ketorolac,OC(=O)[C@H]1CCn2c1ccc2C(=O)c1ccccc1,positive,1
3869,Labetalol,O[C@@H](CN[C@@H](CCc1ccccc1)C)c1cc(c(O)cc1)C(=O)N,positive,1
3899,Leflunomide,FC(F)(F)c1ccc(NC(=O)c2c(onc2)C)cc1,positive,1
3902,Letrozole,n1(ncnc1)[C@@H](c1ccc(cc1)C#N)c1ccc(cc1)C#N,positive,1
3947,Lofepramine,Clc1ccc(C(=O)CN(CCCN2c3c(CCc4c2cccc4)cccc3)C)cc1,positive,1
3958,Lorazepam,Clc1cc2C(=N[C@H](O)C(=O)Nc2cc1)c1c(Cl)cccc1,positive,1
3961,Losartan,Clc1nc(n(Cc2ccc(cc2)c2c(cccc2)c2n[nH]nn2)c1CO)CCCC,positive,1
3964,Loxapine,Clc1cc2C(=Nc3c(Oc2cc1)cccc3)N1CCN(CC1)C,positive,1
4030,Mebendazole,O=C(c1cc2[nH]c(nc2cc1)NC(=O)OC)c1ccccc1,positive,1
4037,Meclofenamate,Clc1c(Nc2c(cccc2)C(=O)O)c(Cl)ccc1C,positive,1
4044,Mefenamic acid,OC(=O)c1c(Nc2c(c(ccc2)C)C)cccc1,positive,1
4054,Memantine,N[C@]12C[C@@]3(C[C@](C1)(C[C@@H](C3)C2)C)C,positive,1
4075,Mesalamine,Oc1c(cc(N)cc1)C(=O)O,positive,1
4091,Metformin,N(C)(C)C(=N)N=C(N)N,positive,1
4095,Methadone,O=C([C@](C[C@H](N(C)C)C)(c1ccccc1)c1ccccc1)CC,positive,1
4101,Methenamine,N12CN3CN(C1)CN(C2)C3,positive,1
4114,Methoxsalen,o1c2c(cc3c(oc(=O)cc3)c2OC)cc1,positive,1
4115,Methoxychlor,ClC(Cl)(Cl)[C@@H](c1ccc(OC)cc1)c1ccc(OC)cc1,positive,1
4116,Methoxyflurane,ClC(Cl)C(F)(F)OC,positive,1
4158,Methylphenidate,O(C(=O)[C@@H]([C@H]1NCCCC1)c1ccccc1)C,positive,1
4170,Metolazone,Clc1cc2N[C@H](N(C(=O)c2cc1S(=O)(=O)N)c1c(cccc1)C)C,positive,1
4171,Metoprolol,O(C[C@@H](O)CNC(C)C)c1ccc(CCOC)cc1,positive,1
4173,Metronidazole,OCCn1c(ncc1N(=O)=O)C,positive,1
4178,Mexiletine,O(C[C@H](N)C)c1c(cccc1C)C,positive,1
4197,Milrinone,O=c1[nH]c(c(c2ccncc2)cc1C#N)C,positive,1
4201,Minoxidil,On1c(N)cc(N2CCCCC2)nc1=N,positive,1
4205,Mirtazapine,N12[C@@H](CN(CC1)C)c1c(Cc3c2nccc3)cccc1,positive,1
4212,Mitoxantrone,O=C1c2c(c(NCCNCCO)ccc2NCCNCCO)C(=O)c2c1c(O)ccc2O,positive,1
4236,Modafinil,[S@](=O)([C@@H](c1ccccc1)c1ccccc1)CC(=O)N,positive,1
4260,Moxisylyte,O(c1c(C(C)C)cc(OC(=O)C)c(c1)C)CCN(C)C,positive,1
4449,Nefazodone,Clc1cc(N2CCN(CC2)CCCn2nc(n(c2=O)CCOc2ccccc2)CC)ccc1,positive,1
4463,Nevirapine,O=c1[nH]c2c(n(C3CC3)c3ncccc13)nccc2C,positive,1
4485,Nifedipine,O(C(=O)C1=C(NC(=C([C@H]1c1c(N(=O)=O)cccc1)C(=O)OC)C)C)C,positive,1
4493,Nilutamide,FC(F)(F)c1cc(N2C(=O)C(NC2=O)(C)C)ccc1N(=O)=O,positive,1
4494,Nilvadipine,O(C(=O)C1=C(NC(=C([C@H]1c1cc(N(=O)=O)ccc1)C(=O)OC)C#N)C)C(C)C,positive,1
4495,Nimesulide,S(=O)(=O)(Nc1c(Oc2ccccc2)cc(N(=O)=O)cc1)C,positive,1
4497,Nimodipine,O(C(=O)C1=C(NC(=C([C@H]1c1cc(N(=O)=O)ccc1)C(=O)OCCOC)C)C)C(C)C,positive,1
4507,Nitrendipine,O(C(=O)C1=C(NC(=C([C@H]1c1cc(N(=O)=O)ccc1)C(=O)OC)C)C)CC,positive,1
4539,Norfloxacin,Fc1c(N2CCNCC2)cc2n(CC)cc(c(=O)c2c1)C(=O)O,positive,1
4543,Nortriptyline,N(CC/C=C\1/c2c(CCc3c1cccc3)cccc2)C,positive,1
4583,Ofloxacin,Fc1c(N2CCN(CC2)C)c2OC[C@H](n3c2c(c1)c(=O)c(c3)C(=O)O)C,positive,1
